committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488203,17,VTDGHAF52T8,1564184,ORG,ORGANIZATION,,,FIRST DATA,GA,,,,,CREDIT CARD PROCESSING FEES,,,2021-01-04 00:00:00,0.09,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.74,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,ATLANTA,303421651,OTHER,,2022,SB,4022320221424406600,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488203,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488221,20A,VTDGHAF4ZD9,1564184,IND,INDIVIDUAL,,,"MOINI, MOHAMMAD",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-01-04 00:00:00,1500.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.746,,,,0.00,MOINI,MOHAMMAD,,,,,,,,,,H,"",P,F3,4013120221403734615,HUNTINGTON BEACH,926465652,REFUNDS,,2022,SB,4022320221424406652,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488221,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488158,17,VTDGHAF52M1,1564184,ORG,ORGANIZATION,,,USPS,CA,,,,,POSTAGE,,,2021-01-05 00:00:00,22.75,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.725,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,IRVINE,926195478,ADMINISTRATIVE,,2022,SB,4022320221424406467,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488158,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488163,17,VTDGHAF51J2,1564184,IND,INDIVIDUAL,,,"WONG, JORDAN",CA,,,,,COMMUNICATIONS CONSULTING,,,2021-01-05 00:00:00,1800.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.727,,,,0.00,WONG,JORDAN,,,,,,,,,,H,"",P,F3,4013120221403734615,SAN FRANCISCO,941224426,OTHER,,2022,SB,4022320221424406480,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488163,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488171,17,VTDGHAF4TX3,1564184,ORG,ORGANIZATION,,,MBA CONSULTING GROUP,DC,,,,,COMPLIANCE SERVICES,,,2021-01-05 00:00:00,6000.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.73,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,WASHINGTON,200034303,OTHER,,2022,SB,4022320221424406506,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488171,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488175,17,VTDGHAF51H4,1564184,IND,INDIVIDUAL,,,"WONG, JORDAN",CA,,,,,COMMUNICATIONS CONSULTING,,,2021-01-05 00:00:00,350.00,,,,,,,,,,,,,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.731,,,,0.00,WONG,JORDAN,,,,,,,,,,H,"",P,F3,4013120221403734615,SAN FRANCISCO,941224426,OTHER,,2022,SB,4022320221424406517,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488175,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488166,17,VTDGHAF54Y2,1564184,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEES,,,2021-01-11 00:00:00,574.20,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.728,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,SOMERVILLE,021443132,OTHER,,2022,SB,4022320221424406489,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488166,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488188,17,VTDGHAF5VE6,1564184,ORG,ORGANIZATION,,,SHOPIFY,NY,,,,,CREDIT CARD PROCESSING FEES,,,2021-01-11 00:00:00,17.71,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.736,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,NEW YORK,100122632,OTHER,,2022,SB,4022320221424406556,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488188,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488154,17,VTDGHAF5V71,1564184,ORG,ORGANIZATION,,,ADOBE,CA,,,,,SOFTWARE SUBSCRIPTION,,,2021-01-12 00:00:00,56.17,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.724,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,SAN JOSE,951102704,OTHER,,2022,SB,4022320221424406454,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488154,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488196,17,VTDGHAF54Q7,1564184,IND,INDIVIDUAL,,,"MEYER BORST, KATHARINE",CA,,,,,FUNDRAISING CONSULTING,,,2021-01-12 00:00:00,5500.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.738,,,,0.00,MEYER BORST,KATHARINE,,,,,,,,,,H,"",P,F3,4013120221403734615,ORANGE,928672049,OTHER,,2022,SB,4022320221424406580,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488196,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488166,17,VTDGHAF5V63,1564184,ORG,ORGANIZATION,,,"RWT PRODUCTION, LLC",VA,,,,,DIRECT MAIL PRODUCTION,,,2021-01-13 00:00:00,85500.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.728,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,ANNANDALE,220034125,FUNDRAISING,,2022,SB,4022320221424406491,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488166,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488149,17,VTDGHAF5VH0,1564184,ORG,ORGANIZATION,,,PAYROLL DATA PROCESSING,FL,,,,,PAYROLL FEES,,,2021-01-14 00:00:00,44.98,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.723,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,TAMPA,336071723,OTHER,,2022,SB,4022320221424406440,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488149,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488162,17,VTDGHAF5VG2,1564184,ORG,ORGANIZATION,,,PAYROLL DATA PROCESSING,FL,,,,,PAYROLL TAXES,,,2021-01-14 00:00:00,3740.72,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.727,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,TAMPA,336071723,OTHER,,2022,SB,4022320221424406479,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488162,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488199,17,VTDGHAF5VJ8,1564184,ORG,ORGANIZATION,,,PAYROLL DATA PROCESSING,FL,,,,,PAYROLL - SEE BELOW IF ITEMIZED,,,2021-01-14 00:00:00,9276.34,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.739,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,TAMPA,336071723,OTHER,,2022,SB,4022320221424406588,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488199,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488199,17,VTDGHAF5VR5,1564184,IND,INDIVIDUAL,,,"MERRILL, JACQUELINE",ME,,,,,SALARY,X,,2021-01-14 00:00:00,3450.37,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.739,,VTDGHAF5VJ8,SB17,0.00,MERRILL,JACQUELINE,,,,,,,,,,H,"",P,F3,4013120221403734615,CHEBEAGUE ISLAND,040173230,ADMINISTRATIVE,*,2022,SB,4022320221424406589,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488199,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488199,17,VTDGHAF5VK6,1564184,IND,INDIVIDUAL,,,"MADALONI, NICHOLAS",DC,,,,,SALARY,X,,2021-01-14 00:00:00,2276.67,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.739,,VTDGHAF5VJ8,SB17,0.00,MADALONI,NICHOLAS,,,,,,,,,,H,"",P,F3,4013120221403734615,WASHINGTON,200033997,ADMINISTRATIVE,*,2022,SB,4022320221424406590,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488199,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488200,17,VTDGHAF5VQ7,1564184,IND,INDIVIDUAL,,,"SORENSEN, DANIELLE",KS,,,,,SALARY,X,,2021-01-14 00:00:00,2352.21,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.739,,VTDGHAF5VJ8,SB17,0.00,SORENSEN,DANIELLE,,,,,,,,,,H,"",P,F3,4013120221403734615,OVERLAND PARK,662218066,ADMINISTRATIVE,*,2022,SB,4022320221424406591,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488200,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488200,17,VTDGHAF5VP9,1564184,IND,INDIVIDUAL,,,"WALSH-DEVRIES, NORA",IA,,,,,SALARY,X,,2021-01-14 00:00:00,1197.09,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.739,,VTDGHAF5VJ8,SB17,0.00,WALSH-DEVRIES,NORA,,,,,,,,,,H,"",P,F3,4013120221403734615,DES MOINES,503123235,ADMINISTRATIVE,*,2022,SB,4022320221424406592,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488200,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488204,17,VTDGHAF5V89,1564184,ORG,ORGANIZATION,,,SLACK,CA,,,,,SOFTWARE SUBSCRIPTION,,,2021-01-14 00:00:00,7.22,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.741,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,SAN FRANCISCO,941053000,OTHER,,2022,SB,4022320221424406605,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488204,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488182,17,VTDGHAF5V55,1564184,ORG,ORGANIZATION,,,"CHS MAILING, INC.",MD,,,,,DIRECT MAIL PRODUCTION,,,2021-01-18 00:00:00,10530.65,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.733,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,BELTSVILLE,207051412,FUNDRAISING,,2022,SB,4022320221424406538,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488182,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488183,17,VTDGHAF60A5,1564184,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,CREDIT CARD PROCESSING FEES,,,2021-01-18 00:00:00,1374.07,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.733,,,,0.00,,,,,,,,,,,,H,"",P,F3,4013120221403734615,SOMERVILLE,021443132,OTHER,,2022,SB,4022320221424406542,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488183,Operating Expenditures,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488213,20A,VTDGHAF60N1,1564184,IND,INDIVIDUAL,,,"SALTZ, SUSAN",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-01-18 00:00:00,25.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.744,,,,0.00,SALTZ,SUSAN,,,,,,,,,,H,"",P,F3,4013120221403734615,LOS ANGELES,900491833,REFUNDS,,2022,SB,4022320221424406628,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488213,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488213,20A,VTDGHAF60G2,1564184,IND,INDIVIDUAL,,,"HAAS, COLLEEN",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-01-18 00:00:00,150.00,,,,,,,,,,,,,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.744,,,,0.00,HAAS,COLLEEN,,,,,,,,,,H,"",P,F3,4013120221403734615,SAUSALITO,949651882,REFUNDS,,2022,SB,4022320221424406630,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488213,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488216,20A,VTDGHAF60S3,1564184,IND,INDIVIDUAL,,,"SALTZ, SUSAN",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-01-18 00:00:00,100.00,,,,,,,,,,,,,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.744,,,,0.00,SALTZ,SUSAN,,,,,,,,,,H,"",P,F3,4013120221403734615,LOS ANGELES,900491833,REFUNDS,,2022,SB,4022320221424406637,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488216,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488217,20A,VTDGHAF60M4,1564184,IND,INDIVIDUAL,,,"SALTZ, SUSAN",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-01-18 00:00:00,25.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.744,,,,0.00,SALTZ,SUSAN,,,,,,,,,,H,"",P,F3,4013120221403734615,LOS ANGELES,900491833,REFUNDS,,2022,SB,4022320221424406640,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488217,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488218,20A,VTDGHAF60R5,1564184,IND,INDIVIDUAL,,,"SALTZ, SUSAN",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-01-18 00:00:00,100.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.745,,,,0.00,SALTZ,SUSAN,,,,,,,,,,H,"",P,F3,4013120221403734615,LOS ANGELES,900491833,REFUNDS,,2022,SB,4022320221424406643,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488218,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488218,20A,VTDGHAF60E6,1564184,IND,INDIVIDUAL,,,"PRESTON, DEAN",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-01-18 00:00:00,1000.00,,,,,,,,,,,,,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.746,,,,0.00,PRESTON,DEAN,,,,,,,,,,H,"",P,F3,4013120221403734615,SAN FRANCISCO,941171621,REFUNDS,,2022,SB,4022320221424406645,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488218,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488219,20A,VTDGHAF60Q7,1564184,IND,INDIVIDUAL,,,"SALTZ, SUSAN",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-01-18 00:00:00,100.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.746,,,,0.00,SALTZ,SUSAN,,,,,,,,,,H,"",P,F3,4013120221403734615,LOS ANGELES,900491833,REFUNDS,,2022,SB,4022320221424406648,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488219,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
C00636571,KATIE PORTER FOR CONGRESS,2021,Q1,202201319485488221,20A,VTDGHAF60P9,1564184,IND,INDIVIDUAL,,,"SALTZ, SUSAN",CA,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-01-18 00:00:00,25.00,,,,,,,,,,,,,G2020,,GENERAL,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-02-24 03:49:25.746,,,,0.00,SALTZ,SUSAN,,,,,,,,,,H,"",P,F3,4013120221403734615,LOS ANGELES,900491833,REFUNDS,,2022,SB,4022320221424406653,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485488221,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
