committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134767,20A,500564797,1558804,IND,INDIVIDUAL,,,"BROWN, SUZANNE",MT,,,22Y,CONTRIBUTION REFUND TO INDIVIDUAL,CONTRIBUTION REFUND,,,2021-01-10 00:00:00,50.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.265,,,,0.00,BROWN,SUZANNE,,,,,,,,,,H,"",P,F3,4012520221389099011,KALISPELL,599017410,REFUNDS,,2022,SB,4012620221403292541,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134767,Refunds of Contributions to Individuals/Persons Other Than Political Committees,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134696,17,500564692,1558804,ORG,ORGANIZATION,,,ACTBLUE,MA,,,,,MERCHANT FEES,,,2021-01-11 00:00:00,4629.17,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.254,,,,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,CAMBRIDGE,021385106,OTHER,,2022,SB,4012620221403292329,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134696,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134705,17,500564446,1558804,ORG,ORGANIZATION,,,CHASE CARD SERVICES,IL,,,,,CREDIT CARD PAYMENT. SEE MEMO ITEMS.,,,2021-01-13 00:00:00,10483.51,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.255,,,,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,PALATINE,600944014,OTHER,,2022,SB,4012620221403292355,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134705,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134705,17,500564483,1558804,ORG,ORGANIZATION,,,"ADOBE SYSTEMS, INC.",CA,,,,,COMPUTER SOFTWARE,X,,2021-01-13 00:00:00,239.97,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.255,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,SAN JOSE,951102704,OTHER,*,2022,SB,4012620221403292356,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134705,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134705,17,500564466,1558804,ORG,ORGANIZATION,,,"AMAZON.COM HOLDINGS, INC.",DC,,,,,SOFTWARE,X,,2021-01-13 00:00:00,6.99,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.255,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,WASHINGTON,200012118,OTHER,*,2022,SB,4012620221403292357,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134705,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134706,17,500564468,1558804,ORG,ORGANIZATION,,,"AMAZON.COM HOLDINGS, INC.",DC,,,,,SOFTWARE,X,,2021-01-13 00:00:00,3.99,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.255,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,WASHINGTON,200012118,OTHER,*,2022,SB,4012620221403292358,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134706,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134706,17,500564477,1558804,ORG,ORGANIZATION,,,"AMAZON.COM HOLDINGS, INC.",DC,,,,,OFFICE SUPPLIES,X,,2021-01-13 00:00:00,347.61,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.255,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,WASHINGTON,200012118,ADMINISTRATIVE,*,2022,SB,4012620221403292359,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134706,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134706,17,500564478,1558804,ORG,ORGANIZATION,,,"AMAZON.COM HOLDINGS, INC.",DC,,,,,OFFICE SUPPLIES,X,,2021-01-13 00:00:00,38.33,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.255,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,WASHINGTON,200012118,ADMINISTRATIVE,*,2022,SB,4012620221403292360,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134706,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134707,17,500564479,1558804,ORG,ORGANIZATION,,,"AMAZON.COM HOLDINGS, INC.",DC,,,,,OFFICE SUPPLIES,X,,2021-01-13 00:00:00,33.08,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.255,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,WASHINGTON,200012118,ADMINISTRATIVE,*,2022,SB,4012620221403292361,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134707,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134707,17,500564484,1558804,ORG,ORGANIZATION,,,APPLE STORE,CA,,,,,OFFICE EQUIPMENT,X,,2021-01-13 00:00:00,982.08,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.255,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,CUPERTINO,950142083,ADMINISTRATIVE,*,2022,SB,4012620221403292362,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134707,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134707,17,500564485,1558804,ORG,ORGANIZATION,,,APPLE STORE,CA,,,,,OFFICE EQUIPMENT,X,,2021-01-13 00:00:00,62.54,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.255,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,CUPERTINO,950142083,ADMINISTRATIVE,*,2022,SB,4012620221403292363,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134707,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134708,17,500564486,1558804,ORG,ORGANIZATION,,,APPLE STORE,CA,,,,,SOFTWARE,X,,2021-01-13 00:00:00,1.99,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.255,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,CUPERTINO,950142083,OTHER,*,2022,SB,4012620221403292364,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134708,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134708,17,500564487,1558804,ORG,ORGANIZATION,,,APPLE STORE,CA,,,,,SOFTWARE,X,,2021-01-13 00:00:00,0.99,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,CUPERTINO,950142083,OTHER,*,2022,SB,4012620221403292365,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134708,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134708,17,500564472,1558804,ORG,ORGANIZATION,,,AT&T,IL,,,,,TELEPHONE SERVICES,X,,2021-01-13 00:00:00,161.53,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,CAROL STREAM,601975025,OTHER,*,2022,SB,4012620221403292366,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134708,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134709,17,500564501,1558804,ORG,ORGANIZATION,,,COUNTERINTUITY LLC,CA,,,,,SOFTWARE,X,,2021-01-13 00:00:00,199.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,BURBANK,915052231,OTHER,*,2022,SB,4012620221403292367,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134709,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134709,17,500564473,1558804,ORG,ORGANIZATION,,,FEDEX OFFICE,CA,,,,,POSTAGE/SHIPPING EXPENSE,X,,2021-01-13 00:00:00,2063.81,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,PASADENA,911097321,ADMINISTRATIVE,*,2022,SB,4012620221403292368,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134709,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134709,17,500564474,1558804,ORG,ORGANIZATION,,,FEDEX OFFICE,CA,,,,,POSTAGE/SHIPPING EXPENSE,X,,2021-01-13 00:00:00,562.50,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,PASADENA,911097321,ADMINISTRATIVE,*,2022,SB,4012620221403292369,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134709,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134710,17,500564475,1558804,ORG,ORGANIZATION,,,FEDEX OFFICE,CA,,,,,POSTAGE/SHIPPING EXPENSE,X,,2021-01-13 00:00:00,56.31,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,PASADENA,911097321,ADMINISTRATIVE,*,2022,SB,4012620221403292370,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134710,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134710,17,500564476,1558804,ORG,ORGANIZATION,,,FEDEX OFFICE,CA,,,,,POSTAGE/SHIPPING EXPENSE,X,,2021-01-13 00:00:00,61.12,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,PASADENA,911097321,ADMINISTRATIVE,*,2022,SB,4012620221403292371,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134710,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134710,17,500564496,1558804,ORG,ORGANIZATION,,,HOUSE GIFT SHOP,DC,,,,,CONSTITUENT GIFTS,X,,2021-01-13 00:00:00,959.75,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,WASHINGTON,205150001,OTHER,*,2022,SB,4012620221403292372,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134710,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134711,17,500564750,1558804,ORG,ORGANIZATION,,,LOS FELIZ LEDGER,CA,,,,,SUBSCRIPTION,X,,2021-01-13 00:00:00,1250.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,LOS ANGELES,900272104,OTHER,*,2022,SB,4012620221403292373,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134711,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134711,17,500564492,1558804,ORG,ORGANIZATION,,,MAESTROCONFERENCE,CA,,,,,SOFTWARE,X,,2021-01-13 00:00:00,147.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,OAKLAND,946072507,OTHER,*,2022,SB,4012620221403292374,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134711,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134711,17,500564722,1558804,ORG,ORGANIZATION,,,US POSTMASTER,CA,,,,,TELEPHONE SERVICES,X,,2021-01-13 00:00:00,155.13,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,PASADENA,911095601,OTHER,*,2022,SB,4012620221403292375,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134711,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134712,17,500564723,1558804,ORG,ORGANIZATION,,,VERIZON WIRELESS,CA,,,,,TELEPHONE SERVICES,X,,2021-01-13 00:00:00,498.91,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,MISSION HILLS,913469622,OTHER,*,2022,SB,4012620221403292376,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134712,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134712,17,500564495,1558804,ORG,ORGANIZATION,,,VROMAN'S BOOKSTORE,CA,,,,,CONSTITUENT GIFTS,X,,2021-01-13 00:00:00,1956.39,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,PASADENA,911012116,OTHER,*,2022,SB,4012620221403292377,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134712,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134712,17,500564502,1558804,ORG,ORGANIZATION,,,ZOOM,CA,,,,,SOFTWARE,X,,2021-01-13 00:00:00,269.98,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.256,,500564446,SB17,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,SAN JOSE,951131608,OTHER,*,2022,SB,4012620221403292378,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134712,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134713,17,500564922,1558804,ORG,ORGANIZATION,,,CHASE CARD SERVICES,IL,,,,,CREDIT CARD PAYMENT. SEE LINE 21,X,,2021-01-13 00:00:00,1070.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.257,,,,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,PALATINE,600944014,OTHER,*,2022,SB,4012620221403292379,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134713,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134744,17,500564751,1558804,ORG,ORGANIZATION,,,LOS FELIZ LEDGER,CA,,,,,SUBSCRIPTION,X,,2021-01-13 00:00:00,1250.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,C,CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.261,,,,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,LOS ANGELES,900272104,OTHER,*,2022,SB,4012620221403292474,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134744,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134778,21,500564482,1558804,ORG,ORGANIZATION,,,EAST AREA PROGRESSIVE DEMOCRATS,CA,,,,,NON-FEDERAL CONTRIBUTION,,,2021-01-13 00:00:00,1000.00,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.267,,500564446,SB21,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,LOS ANGELES,900412616,OTHER,,2022,SB,4012620221403292573,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134778,Other Disbursements,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134728,17,500564586,1558804,ORG,ORGANIZATION,,,EMPLOYMENT DEVELOPMENT DEPARTMENT,FL,,,,,PAYROLL TAXES,,,2021-01-15 00:00:00,189.78,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.259,,,,0.00,,,,,,,,,,,,H,"",P,F3,4012520221389099011,PLANTATION,333243277,OTHER,,2022,SB,4012620221403292426,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134728,Operating Expenditures,,,,,,
C00343871,SCHIFF FOR CONGRESS,2021,Q1,202201249475134736,17,500564573,1558804,IND,INDIVIDUAL,,,"HORTON, PATRICIA HORTON",CA,,,,,SALARY,,,2021-01-15 00:00:00,2368.57,,,,,,,,,,,,,P2022,,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-01-27 07:24:21.26,,,,0.00,HORTON,PATRICIA HORTON,,,,,,,,,,H,"",P,F3,4012520221389099011,BURBANK,915021850,ADMINISTRATIVE,,2022,SB,4012620221403292448,https://docquery.fec.gov/cgi-bin/fecimg/?202201249475134736,Operating Expenditures,,,,,,
